	Metaepoch max performer: 0.7392, min performer: 0.6440

	Metaepoch mean: 0.7148, std: 0.01
	Metaepoch max performer: 0.7336, min performer: 0.6570

	Metaepoch mean: 0.7004, std: 0.01
	Metaepoch max performer: 0.7244, min performer: 0.6520

	Metaepoch mean: 0.7097, std: 0.01
	Metaepoch max performer: 0.7312, min performer: 0.6656

	Metaepoch mean: 0.7008, std: 0.01
	Metaepoch max performer: 0.7224, min performer: 0.6730

	Metaepoch mean: 0.7077, std: 0.01
	Metaepoch max performer: 0.7316, min performer: 0.6720

	Metaepoch mean: 0.7012, std: 0.01
	Metaepoch max performer: 0.7242, min performer: 0.6550

	Metaepoch mean: 0.6986, std: 0.01
	Metaepoch max performer: 0.7210, min performer: 0.6610

	Metaepoch mean: 0.7003, std: 0.01
	Metaepoch max performer: 0.7244, min performer: 0.6558

	Metaepoch mean: 0.7047, std: 0.01
	Metaepoch max performer: 0.7290, min performer: 0.6590

	Metaepoch mean: 0.6980, std: 0.01
	Metaepoch max performer: 0.7210, min performer: 0.6626

	Metaepoch mean: 0.7176, std: 0.01
	Metaepoch max performer: 0.7376, min performer: 0.6872

	Metaepoch mean: 0.7151, std: 0.01
	Metaepoch max performer: 0.7346, min performer: 0.6808

	Metaepoch mean: 0.6965, std: 0.01
	Metaepoch max performer: 0.7166, min performer: 0.6642

	Metaepoch mean: 0.6998, std: 0.01
	Metaepoch max performer: 0.7262, min performer: 0.6578

	Metaepoch mean: 0.7146, std: 0.01
	Metaepoch max performer: 0.7338, min performer: 0.6760

	Metaepoch mean: 0.7002, std: 0.01
	Metaepoch max performer: 0.7202, min performer: 0.6656

	Metaepoch mean: 0.7097, std: 0.01
	Metaepoch max performer: 0.7344, min performer: 0.6814

	Metaepoch mean: 0.7087, std: 0.01
	Metaepoch max performer: 0.7314, min performer: 0.6676

	Metaepoch mean: 0.7186, std: 0.01
	Metaepoch max performer: 0.7396, min performer: 0.6794

	Metaepoch mean: 0.7004, std: 0.01
	Metaepoch max performer: 0.7248, min performer: 0.6466

	Metaepoch mean: 0.7043, std: 0.01
	Metaepoch max performer: 0.7220, min performer: 0.6646

	Metaepoch mean: 0.7004, std: 0.01
	Metaepoch max performer: 0.7232, min performer: 0.6644

	Metaepoch mean: 0.7083, std: 0.01
	Metaepoch max performer: 0.7276, min performer: 0.6650

	Metaepoch mean: 0.6948, std: 0.01
	Metaepoch max performer: 0.7168, min performer: 0.6502

	Metaepoch mean: 0.7144, std: 0.01
	Metaepoch max performer: 0.7322, min performer: 0.6518

	Metaepoch mean: 0.7253, std: 0.01
	Metaepoch max performer: 0.7496, min performer: 0.6886

	Metaepoch mean: 0.7236, std: 0.01
	Metaepoch max performer: 0.7450, min performer: 0.6896

	Metaepoch mean: 0.7063, std: 0.01
	Metaepoch max performer: 0.7288, min performer: 0.6602

	Metaepoch mean: 0.7227, std: 0.01
	Metaepoch max performer: 0.7454, min performer: 0.6836

	Metaepoch mean: 0.7111, std: 0.01
	Metaepoch max performer: 0.7312, min performer: 0.6692

	Metaepoch mean: 0.7068, std: 0.01
	Metaepoch max performer: 0.7302, min performer: 0.6648

	Metaepoch mean: 0.7098, std: 0.01
	Metaepoch max performer: 0.7294, min performer: 0.6660

	Metaepoch mean: 0.7146, std: 0.01
	Metaepoch max performer: 0.7364, min performer: 0.6568

	Metaepoch mean: 0.7086, std: 0.01
	Metaepoch max performer: 0.7314, min performer: 0.6660

	Metaepoch mean: 0.7173, std: 0.01
	Metaepoch max performer: 0.7398, min performer: 0.6768

	Metaepoch mean: 0.6946, std: 0.01
	Metaepoch max performer: 0.7178, min performer: 0.6604

	Metaepoch mean: 0.7087, std: 0.01
	Metaepoch max performer: 0.7336, min performer: 0.6672

	Metaepoch mean: 0.7137, std: 0.01
	Metaepoch max performer: 0.7332, min performer: 0.6808

	Metaepoch mean: 0.7014, std: 0.01
	Metaepoch max performer: 0.7212, min performer: 0.6556

	Metaepoch mean: 0.7131, std: 0.01
	Metaepoch max performer: 0.7334, min performer: 0.6704

	Metaepoch mean: 0.7000, std: 0.01
	Metaepoch max performer: 0.7212, min performer: 0.6518

	Metaepoch mean: 0.7072, std: 0.01
	Metaepoch max performer: 0.7282, min performer: 0.6650

	Metaepoch mean: 0.7074, std: 0.01
	Metaepoch max performer: 0.7302, min performer: 0.6598

	Metaepoch mean: 0.7002, std: 0.01
	Metaepoch max performer: 0.7208, min performer: 0.6486

	Metaepoch mean: 0.7063, std: 0.01
	Metaepoch max performer: 0.7290, min performer: 0.6684

	Metaepoch mean: 0.7104, std: 0.01
	Metaepoch max performer: 0.7318, min performer: 0.6770

	Metaepoch mean: 0.7065, std: 0.01
	Metaepoch max performer: 0.7262, min performer: 0.6688

	Metaepoch mean: 0.7133, std: 0.01
	Metaepoch max performer: 0.7368, min performer: 0.6654

	Metaepoch mean: 0.7179, std: 0.01
	Metaepoch max performer: 0.7444, min performer: 0.6702

	Metaepoch mean: 0.7074, std: 0.01
	Metaepoch max performer: 0.7322, min performer: 0.6696

	Metaepoch mean: 0.7177, std: 0.01
	Metaepoch max performer: 0.7380, min performer: 0.6648

	Metaepoch mean: 0.7150, std: 0.01
	Metaepoch max performer: 0.7394, min performer: 0.6522

	Metaepoch mean: 0.7132, std: 0.01
	Metaepoch max performer: 0.7358, min performer: 0.6672

	Metaepoch mean: 0.7015, std: 0.01
	Metaepoch max performer: 0.7246, min performer: 0.6676

	Metaepoch mean: 0.7015, std: 0.01
	Metaepoch max performer: 0.7266, min performer: 0.6584

	Metaepoch mean: 0.7101, std: 0.01
	Metaepoch max performer: 0.7340, min performer: 0.6730

	Metaepoch mean: 0.7172, std: 0.01
	Metaepoch max performer: 0.7358, min performer: 0.6916

	Metaepoch mean: 0.7197, std: 0.01
	Metaepoch max performer: 0.7462, min performer: 0.6896

	Metaepoch mean: 0.7085, std: 0.01
	Metaepoch max performer: 0.7308, min performer: 0.6774

	Metaepoch mean: 0.7100, std: 0.01
	Metaepoch max performer: 0.7306, min performer: 0.6808

	Metaepoch mean: 0.7152, std: 0.01
	Metaepoch max performer: 0.7356, min performer: 0.6704

	Metaepoch mean: 0.6998, std: 0.01
	Metaepoch max performer: 0.7202, min performer: 0.6562

	Metaepoch mean: 0.7040, std: 0.01
	Metaepoch max performer: 0.7236, min performer: 0.6642

	Metaepoch mean: 0.6935, std: 0.01
	Metaepoch max performer: 0.7178, min performer: 0.6624

	Metaepoch mean: 0.7092, std: 0.01
	Metaepoch max performer: 0.7270, min performer: 0.6750

	Metaepoch mean: 0.7116, std: 0.01
	Metaepoch max performer: 0.7296, min performer: 0.6706

	Metaepoch mean: 0.6969, std: 0.01
	Metaepoch max performer: 0.7216, min performer: 0.6574

	Metaepoch mean: 0.7046, std: 0.01
	Metaepoch max performer: 0.7292, min performer: 0.6802

	Metaepoch mean: 0.7191, std: 0.01
	Metaepoch max performer: 0.7444, min performer: 0.6668

	Metaepoch mean: 0.7121, std: 0.01
	Metaepoch max performer: 0.7340, min performer: 0.6810

	Metaepoch mean: 0.7139, std: 0.01
	Metaepoch max performer: 0.7338, min performer: 0.6826

	Metaepoch mean: 0.6967, std: 0.01
	Metaepoch max performer: 0.7186, min performer: 0.6584

	Metaepoch mean: 0.7179, std: 0.01
	Metaepoch max performer: 0.7378, min performer: 0.6770

	Metaepoch mean: 0.7182, std: 0.01
	Metaepoch max performer: 0.7394, min performer: 0.6898

	Metaepoch mean: 0.7050, std: 0.01
	Metaepoch max performer: 0.7238, min performer: 0.6780

	Metaepoch mean: 0.6986, std: 0.01
	Metaepoch max performer: 0.7186, min performer: 0.6576

	Metaepoch mean: 0.7279, std: 0.01
	Metaepoch max performer: 0.7504, min performer: 0.6868

	Metaepoch mean: 0.6982, std: 0.01
	Metaepoch max performer: 0.7224, min performer: 0.6570

	Metaepoch mean: 0.7072, std: 0.01
	Metaepoch max performer: 0.7250, min performer: 0.6700

	Metaepoch mean: 0.7078, std: 0.01
	Metaepoch max performer: 0.7302, min performer: 0.6684

	Metaepoch mean: 0.7266, std: 0.01
	Metaepoch max performer: 0.7478, min performer: 0.6976

	Metaepoch mean: 0.7063, std: 0.01
	Metaepoch max performer: 0.7330, min performer: 0.6746

	Metaepoch mean: 0.6968, std: 0.01
	Metaepoch max performer: 0.7208, min performer: 0.6648

	Metaepoch mean: 0.7221, std: 0.01
	Metaepoch max performer: 0.7508, min performer: 0.6814

	Metaepoch mean: 0.7065, std: 0.01
	Metaepoch max performer: 0.7354, min performer: 0.6662

	Metaepoch mean: 0.7091, std: 0.01
	Metaepoch max performer: 0.7332, min performer: 0.6598

	Metaepoch mean: 0.7169, std: 0.01
	Metaepoch max performer: 0.7398, min performer: 0.6776

	Metaepoch mean: 0.7029, std: 0.01
	Metaepoch max performer: 0.7258, min performer: 0.6380

	Metaepoch mean: 0.7049, std: 0.01
	Metaepoch max performer: 0.7262, min performer: 0.6640

	Metaepoch mean: 0.7002, std: 0.01
	Metaepoch max performer: 0.7238, min performer: 0.6632

	Metaepoch mean: 0.7028, std: 0.01
	Metaepoch max performer: 0.7262, min performer: 0.6582

	Metaepoch mean: 0.6993, std: 0.01
	Metaepoch max performer: 0.7226, min performer: 0.6654

	Metaepoch mean: 0.7118, std: 0.01
	Metaepoch max performer: 0.7364, min performer: 0.6696

	Metaepoch mean: 0.7145, std: 0.01
	Metaepoch max performer: 0.7358, min performer: 0.6752

	Metaepoch mean: 0.7156, std: 0.01
	Metaepoch max performer: 0.7418, min performer: 0.6794

	Metaepoch mean: 0.7006, std: 0.01
	Metaepoch max performer: 0.7224, min performer: 0.6672

	Metaepoch mean: 0.7070, std: 0.01
	Metaepoch max performer: 0.7300, min performer: 0.6680

	Metaepoch mean: 0.7073, std: 0.01
	Metaepoch max performer: 0.7264, min performer: 0.6760

	Metaepoch mean: 0.7082, std: 0.01
	Metaepoch max performer: 0.7270, min performer: 0.6644

	Metaepoch mean: 0.7002, std: 0.01
	Metaepoch max performer: 0.7226, min performer: 0.6376

	Metaepoch mean: 0.6988, std: 0.01
	Metaepoch max performer: 0.7176, min performer: 0.6674

	Metaepoch mean: 0.7090, std: 0.01
	Metaepoch max performer: 0.7334, min performer: 0.6724

	Metaepoch mean: 0.7138, std: 0.01
	Metaepoch max performer: 0.7346, min performer: 0.6788

	Metaepoch mean: 0.7016, std: 0.01
	Metaepoch max performer: 0.7228, min performer: 0.6736

	Metaepoch mean: 0.7001, std: 0.01
	Metaepoch max performer: 0.7238, min performer: 0.6702

	Metaepoch mean: 0.7109, std: 0.01
	Metaepoch max performer: 0.7318, min performer: 0.6876

	Metaepoch mean: 0.7110, std: 0.01
	Metaepoch max performer: 0.7336, min performer: 0.6790

	Metaepoch mean: 0.7237, std: 0.01
	Metaepoch max performer: 0.7452, min performer: 0.6892

	Metaepoch mean: 0.7131, std: 0.01
	Metaepoch max performer: 0.7350, min performer: 0.6784

	Metaepoch mean: 0.7048, std: 0.01
	Metaepoch max performer: 0.7286, min performer: 0.6412

	Metaepoch mean: 0.7164, std: 0.01
	Metaepoch max performer: 0.7402, min performer: 0.6740

	Metaepoch mean: 0.7246, std: 0.01
	Metaepoch max performer: 0.7444, min performer: 0.6766

	Metaepoch mean: 0.7177, std: 0.01
	Metaepoch max performer: 0.7372, min performer: 0.6828

	Metaepoch mean: 0.7166, std: 0.01
	Metaepoch max performer: 0.7394, min performer: 0.6834

	Metaepoch mean: 0.7185, std: 0.01
	Metaepoch max performer: 0.7378, min performer: 0.6820

	Metaepoch mean: 0.6997, std: 0.01
	Metaepoch max performer: 0.7190, min performer: 0.6544

	Metaepoch mean: 0.7064, std: 0.01
	Metaepoch max performer: 0.7284, min performer: 0.6664

	Metaepoch mean: 0.7215, std: 0.01
	Metaepoch max performer: 0.7432, min performer: 0.6816

	Metaepoch mean: 0.6924, std: 0.01
	Metaepoch max performer: 0.7186, min performer: 0.6598

	Metaepoch mean: 0.7186, std: 0.01
	Metaepoch max performer: 0.7388, min performer: 0.6860

	Metaepoch mean: 0.7204, std: 0.01
	Metaepoch max performer: 0.7436, min performer: 0.6832

	Metaepoch mean: 0.6981, std: 0.01
	Metaepoch max performer: 0.7186, min performer: 0.6744

	Metaepoch mean: 0.7127, std: 0.01
	Metaepoch max performer: 0.7332, min performer: 0.6696

	Metaepoch mean: 0.7136, std: 0.01
	Metaepoch max performer: 0.7310, min performer: 0.6816

	Metaepoch mean: 0.6900, std: 0.01
	Metaepoch max performer: 0.7106, min performer: 0.6464

	Metaepoch mean: 0.7063, std: 0.01
	Metaepoch max performer: 0.7322, min performer: 0.6804

	Metaepoch mean: 0.6976, std: 0.01
	Metaepoch max performer: 0.7200, min performer: 0.6474

	Metaepoch mean: 0.7025, std: 0.01
	Metaepoch max performer: 0.7254, min performer: 0.6644

	Metaepoch mean: 0.7068, std: 0.01
	Metaepoch max performer: 0.7306, min performer: 0.6680

	Metaepoch mean: 0.7184, std: 0.01
	Metaepoch max performer: 0.7376, min performer: 0.6822

	Metaepoch mean: 0.7180, std: 0.01
	Metaepoch max performer: 0.7408, min performer: 0.6830

	Metaepoch mean: 0.6999, std: 0.01
	Metaepoch max performer: 0.7198, min performer: 0.6570

	Metaepoch mean: 0.7096, std: 0.01
	Metaepoch max performer: 0.7314, min performer: 0.6828

	Metaepoch mean: 0.7144, std: 0.01
	Metaepoch max performer: 0.7338, min performer: 0.6776

	Metaepoch mean: 0.7104, std: 0.01
	Metaepoch max performer: 0.7300, min performer: 0.6794

	Metaepoch mean: 0.7015, std: 0.01
	Metaepoch max performer: 0.7298, min performer: 0.6630

	Metaepoch mean: 0.7039, std: 0.01
	Metaepoch max performer: 0.7276, min performer: 0.6582

	Metaepoch mean: 0.7163, std: 0.01
	Metaepoch max performer: 0.7410, min performer: 0.6678

	Metaepoch mean: 0.7146, std: 0.01
	Metaepoch max performer: 0.7370, min performer: 0.6878

	Metaepoch mean: 0.7138, std: 0.01
	Metaepoch max performer: 0.7362, min performer: 0.6676

	Metaepoch mean: 0.7050, std: 0.01
	Metaepoch max performer: 0.7272, min performer: 0.6618

	Metaepoch mean: 0.7107, std: 0.01
	Metaepoch max performer: 0.7296, min performer: 0.6666

	Metaepoch mean: 0.7107, std: 0.01
	Metaepoch max performer: 0.7328, min performer: 0.6786

	Metaepoch mean: 0.6994, std: 0.01
	Metaepoch max performer: 0.7214, min performer: 0.6736

	Metaepoch mean: 0.7055, std: 0.01
	Metaepoch max performer: 0.7226, min performer: 0.6652

	Metaepoch mean: 0.7208, std: 0.01
	Metaepoch max performer: 0.7414, min performer: 0.6924

	Metaepoch mean: 0.7210, std: 0.01
	Metaepoch max performer: 0.7434, min performer: 0.6900

	Metaepoch mean: 0.7218, std: 0.01
	Metaepoch max performer: 0.7444, min performer: 0.6900

	Metaepoch mean: 0.7235, std: 0.01
	Metaepoch max performer: 0.7440, min performer: 0.6896

	Metaepoch mean: 0.7208, std: 0.01
	Metaepoch max performer: 0.7404, min performer: 0.6800

	Metaepoch mean: 0.7084, std: 0.01
	Metaepoch max performer: 0.7290, min performer: 0.6696

	Metaepoch mean: 0.7188, std: 0.01
	Metaepoch max performer: 0.7354, min performer: 0.6788

	Metaepoch mean: 0.6968, std: 0.01
	Metaepoch max performer: 0.7202, min performer: 0.6644

	Metaepoch mean: 0.7042, std: 0.01
	Metaepoch max performer: 0.7262, min performer: 0.6668

	Metaepoch mean: 0.6969, std: 0.01
	Metaepoch max performer: 0.7166, min performer: 0.6552

	Metaepoch mean: 0.7098, std: 0.01
	Metaepoch max performer: 0.7308, min performer: 0.6772

	Metaepoch mean: 0.7001, std: 0.01
	Metaepoch max performer: 0.7236, min performer: 0.6680

	Metaepoch mean: 0.7137, std: 0.01
	Metaepoch max performer: 0.7356, min performer: 0.6842

	Metaepoch mean: 0.7140, std: 0.01
	Metaepoch max performer: 0.7318, min performer: 0.6870

	Metaepoch mean: 0.6925, std: 0.01
	Metaepoch max performer: 0.7166, min performer: 0.6672

	Metaepoch mean: 0.7182, std: 0.01
	Metaepoch max performer: 0.7364, min performer: 0.6886

	Metaepoch mean: 0.7073, std: 0.01
	Metaepoch max performer: 0.7264, min performer: 0.6690

	Metaepoch mean: 0.7106, std: 0.01
	Metaepoch max performer: 0.7316, min performer: 0.6818

	Metaepoch mean: 0.6971, std: 0.01
	Metaepoch max performer: 0.7224, min performer: 0.6604

	Metaepoch mean: 0.7098, std: 0.01
	Metaepoch max performer: 0.7306, min performer: 0.6708

	Metaepoch mean: 0.7112, std: 0.01
	Metaepoch max performer: 0.7386, min performer: 0.6736

	Metaepoch mean: 0.7025, std: 0.01
	Metaepoch max performer: 0.7284, min performer: 0.6704

	Metaepoch mean: 0.6972, std: 0.01
	Metaepoch max performer: 0.7186, min performer: 0.6592

	Metaepoch mean: 0.7160, std: 0.01
	Metaepoch max performer: 0.7350, min performer: 0.6552

	Metaepoch mean: 0.7177, std: 0.01
	Metaepoch max performer: 0.7364, min performer: 0.6860

	Metaepoch mean: 0.7118, std: 0.01
	Metaepoch max performer: 0.7376, min performer: 0.6656

	Metaepoch mean: 0.7148, std: 0.01
	Metaepoch max performer: 0.7358, min performer: 0.6690

	Metaepoch mean: 0.7062, std: 0.01
	Metaepoch max performer: 0.7300, min performer: 0.6774

	Metaepoch mean: 0.7066, std: 0.01
	Metaepoch max performer: 0.7264, min performer: 0.6724

	Metaepoch mean: 0.7136, std: 0.01
	Metaepoch max performer: 0.7374, min performer: 0.6820

	Metaepoch mean: 0.7009, std: 0.01
	Metaepoch max performer: 0.7276, min performer: 0.6658

	Metaepoch mean: 0.7140, std: 0.01
	Metaepoch max performer: 0.7344, min performer: 0.6842

	Metaepoch mean: 0.7118, std: 0.01
	Metaepoch max performer: 0.7326, min performer: 0.6778

	Metaepoch mean: 0.6973, std: 0.01
	Metaepoch max performer: 0.7188, min performer: 0.6646

	Metaepoch mean: 0.6951, std: 0.01
	Metaepoch max performer: 0.7190, min performer: 0.6568

	Metaepoch mean: 0.6932, std: 0.01
	Metaepoch max performer: 0.7194, min performer: 0.6454

	Metaepoch mean: 0.7140, std: 0.01
	Metaepoch max performer: 0.7366, min performer: 0.6674

	Metaepoch mean: 0.7152, std: 0.01
	Metaepoch max performer: 0.7326, min performer: 0.6850

	Metaepoch mean: 0.6992, std: 0.01
	Metaepoch max performer: 0.7252, min performer: 0.6628

	Metaepoch mean: 0.7094, std: 0.01
	Metaepoch max performer: 0.7334, min performer: 0.6356

	Metaepoch mean: 0.7156, std: 0.01
	Metaepoch max performer: 0.7330, min performer: 0.6772

	Metaepoch mean: 0.6933, std: 0.01
	Metaepoch max performer: 0.7164, min performer: 0.6314

	Metaepoch mean: 0.7124, std: 0.01
	Metaepoch max performer: 0.7360, min performer: 0.6748

	Metaepoch mean: 0.7004, std: 0.01
	Metaepoch max performer: 0.7240, min performer: 0.6692

	Metaepoch mean: 0.7230, std: 0.01
	Metaepoch max performer: 0.7488, min performer: 0.6932

	Metaepoch mean: 0.7115, std: 0.01
	Metaepoch max performer: 0.7330, min performer: 0.6644

	Metaepoch mean: 0.6897, std: 0.01
	Metaepoch max performer: 0.7146, min performer: 0.6624

	Metaepoch mean: 0.7050, std: 0.01
	Metaepoch max performer: 0.7254, min performer: 0.6750

	Metaepoch mean: 0.7133, std: 0.01
	Metaepoch max performer: 0.7334, min performer: 0.6710

	Metaepoch mean: 0.7012, std: 0.01
	Metaepoch max performer: 0.7214, min performer: 0.6696

	Metaepoch mean: 0.7196, std: 0.01
	Metaepoch max performer: 0.7392, min performer: 0.6896

	Metaepoch mean: 0.7101, std: 0.01
	Metaepoch max performer: 0.7302, min performer: 0.6780

	Metaepoch mean: 0.7026, std: 0.01
	Metaepoch max performer: 0.7208, min performer: 0.6728

	Metaepoch mean: 0.7057, std: 0.01
	Metaepoch max performer: 0.7278, min performer: 0.6682

	Metaepoch mean: 0.6972, std: 0.01
	Metaepoch max performer: 0.7212, min performer: 0.6726

	Metaepoch mean: 0.7106, std: 0.01
	Metaepoch max performer: 0.7300, min performer: 0.6688

	Metaepoch mean: 0.7086, std: 0.01
	Metaepoch max performer: 0.7288, min performer: 0.6714

	Metaepoch mean: 0.7106, std: 0.01
	Metaepoch max performer: 0.7342, min performer: 0.6662

	Metaepoch mean: 0.7051, std: 0.01
	Metaepoch max performer: 0.7300, min performer: 0.6724

	Metaepoch mean: 0.7037, std: 0.01
	Metaepoch max performer: 0.7298, min performer: 0.6682

	Metaepoch mean: 0.7122, std: 0.01
	Metaepoch max performer: 0.7310, min performer: 0.6742

	Metaepoch mean: 0.7145, std: 0.01
	Metaepoch max performer: 0.7352, min performer: 0.6750

	Metaepoch mean: 0.7001, std: 0.01
	Metaepoch max performer: 0.7226, min performer: 0.6630

	Metaepoch mean: 0.7064, std: 0.01
	Metaepoch max performer: 0.7298, min performer: 0.6668

	Metaepoch mean: 0.7030, std: 0.01
	Metaepoch max performer: 0.7264, min performer: 0.6442

	Metaepoch mean: 0.7104, std: 0.01
	Metaepoch max performer: 0.7322, min performer: 0.6816

	Metaepoch mean: 0.7248, std: 0.01
	Metaepoch max performer: 0.7508, min performer: 0.6882

	Metaepoch mean: 0.7015, std: 0.01
	Metaepoch max performer: 0.7260, min performer: 0.6564

	Metaepoch mean: 0.6883, std: 0.01
	Metaepoch max performer: 0.7110, min performer: 0.6470

	Metaepoch mean: 0.6994, std: 0.01
	Metaepoch max performer: 0.7206, min performer: 0.6632

	Metaepoch mean: 0.7011, std: 0.01
	Metaepoch max performer: 0.7234, min performer: 0.6680

	Metaepoch mean: 0.7179, std: 0.01
	Metaepoch max performer: 0.7340, min performer: 0.6824

	Metaepoch mean: 0.7180, std: 0.01
	Metaepoch max performer: 0.7422, min performer: 0.6878

	Metaepoch mean: 0.7248, std: 0.01
	Metaepoch max performer: 0.7502, min performer: 0.6838

	Metaepoch mean: 0.7089, std: 0.01
	Metaepoch max performer: 0.7316, min performer: 0.6768

	Metaepoch mean: 0.6954, std: 0.01
	Metaepoch max performer: 0.7196, min performer: 0.6580

	Metaepoch mean: 0.7206, std: 0.01
	Metaepoch max performer: 0.7414, min performer: 0.6856

	Metaepoch mean: 0.6870, std: 0.01
	Metaepoch max performer: 0.7072, min performer: 0.6478

	Metaepoch mean: 0.7147, std: 0.01
	Metaepoch max performer: 0.7394, min performer: 0.6794

	Metaepoch mean: 0.7078, std: 0.01
	Metaepoch max performer: 0.7336, min performer: 0.6724

	Metaepoch mean: 0.6985, std: 0.01
	Metaepoch max performer: 0.7184, min performer: 0.6614

	Metaepoch mean: 0.7089, std: 0.01
	Metaepoch max performer: 0.7272, min performer: 0.6726

	Metaepoch mean: 0.6969, std: 0.01
	Metaepoch max performer: 0.7178, min performer: 0.6482

	Metaepoch mean: 0.7222, std: 0.01
	Metaepoch max performer: 0.7458, min performer: 0.6894

	Metaepoch mean: 0.7055, std: 0.01
	Metaepoch max performer: 0.7266, min performer: 0.6672

	Metaepoch mean: 0.7168, std: 0.01
	Metaepoch max performer: 0.7372, min performer: 0.6920

	Metaepoch mean: 0.7257, std: 0.01
	Metaepoch max performer: 0.7482, min performer: 0.6942

	Metaepoch mean: 0.7099, std: 0.01
	Metaepoch max performer: 0.7312, min performer: 0.6726

	Metaepoch mean: 0.7026, std: 0.01
	Metaepoch max performer: 0.7220, min performer: 0.6518

	Metaepoch mean: 0.6999, std: 0.01
	Metaepoch max performer: 0.7226, min performer: 0.6598

	Metaepoch mean: 0.7101, std: 0.01
	Metaepoch max performer: 0.7320, min performer: 0.6804

	Metaepoch mean: 0.7064, std: 0.01
	Metaepoch max performer: 0.7234, min performer: 0.6728

	Metaepoch mean: 0.7101, std: 0.01
	Metaepoch max performer: 0.7304, min performer: 0.6708

	Metaepoch mean: 0.7145, std: 0.01
	Metaepoch max performer: 0.7364, min performer: 0.6788

	Metaepoch mean: 0.7074, std: 0.01
	Metaepoch max performer: 0.7268, min performer: 0.6802

	Metaepoch mean: 0.7178, std: 0.01
	Metaepoch max performer: 0.7348, min performer: 0.6828

	Metaepoch mean: 0.7208, std: 0.01
	Metaepoch max performer: 0.7402, min performer: 0.6910

	Metaepoch mean: 0.7204, std: 0.01
	Metaepoch max performer: 0.7422, min performer: 0.6878

	Metaepoch mean: 0.7071, std: 0.01
	Metaepoch max performer: 0.7298, min performer: 0.6780

	Metaepoch mean: 0.7239, std: 0.01
	Metaepoch max performer: 0.7438, min performer: 0.6936

	Metaepoch mean: 0.6999, std: 0.01
	Metaepoch max performer: 0.7178, min performer: 0.6638

	Metaepoch mean: 0.7077, std: 0.01
	Metaepoch max performer: 0.7292, min performer: 0.6784

	Metaepoch mean: 0.7263, std: 0.01
	Metaepoch max performer: 0.7446, min performer: 0.6972

	Metaepoch mean: 0.6970, std: 0.01
	Metaepoch max performer: 0.7238, min performer: 0.6640

	Metaepoch mean: 0.7269, std: 0.01
	Metaepoch max performer: 0.7454, min performer: 0.6966

	Metaepoch mean: 0.7132, std: 0.01
	Metaepoch max performer: 0.7368, min performer: 0.6862

	Metaepoch mean: 0.7016, std: 0.01
	Metaepoch max performer: 0.7214, min performer: 0.6798

	Metaepoch mean: 0.6964, std: 0.01
	Metaepoch max performer: 0.7152, min performer: 0.6734

	Metaepoch mean: 0.7255, std: 0.01
	Metaepoch max performer: 0.7464, min performer: 0.6964

	Metaepoch mean: 0.7073, std: 0.01
	Metaepoch max performer: 0.7272, min performer: 0.6782

	Metaepoch mean: 0.7084, std: 0.01
	Metaepoch max performer: 0.7298, min performer: 0.6830

	Metaepoch mean: 0.7076, std: 0.01
	Metaepoch max performer: 0.7280, min performer: 0.6746

	Metaepoch mean: 0.7060, std: 0.01
	Metaepoch max performer: 0.7312, min performer: 0.6772

	Metaepoch mean: 0.7020, std: 0.01
	Metaepoch max performer: 0.7264, min performer: 0.6722

	Metaepoch mean: 0.7163, std: 0.01
	Metaepoch max performer: 0.7412, min performer: 0.6826

	Metaepoch mean: 0.7220, std: 0.01
	Metaepoch max performer: 0.7408, min performer: 0.6892

	Metaepoch mean: 0.7009, std: 0.01
	Metaepoch max performer: 0.7194, min performer: 0.6730

	Metaepoch mean: 0.7251, std: 0.01
	Metaepoch max performer: 0.7402, min performer: 0.6986

	Metaepoch mean: 0.7089, std: 0.01
	Metaepoch max performer: 0.7274, min performer: 0.6818

	Metaepoch mean: 0.7302, std: 0.01
	Metaepoch max performer: 0.7484, min performer: 0.7112

	Metaepoch mean: 0.7199, std: 0.01
	Metaepoch max performer: 0.7386, min performer: 0.6824

	Metaepoch mean: 0.7024, std: 0.01
	Metaepoch max performer: 0.7206, min performer: 0.6704

	Metaepoch mean: 0.7266, std: 0.01
	Metaepoch max performer: 0.7476, min performer: 0.7060

	Metaepoch mean: 0.7150, std: 0.01
	Metaepoch max performer: 0.7350, min performer: 0.6928

	Metaepoch mean: 0.7091, std: 0.01
	Metaepoch max performer: 0.7278, min performer: 0.6862

	Metaepoch mean: 0.7051, std: 0.01
	Metaepoch max performer: 0.7208, min performer: 0.6844

	Metaepoch mean: 0.7004, std: 0.01
	Metaepoch max performer: 0.7206, min performer: 0.6656

	Metaepoch mean: 0.7131, std: 0.01
	Metaepoch max performer: 0.7300, min performer: 0.6892

	Metaepoch mean: 0.7212, std: 0.01
